Dia;Mes;Ano;Cota;Precip1;Precip2;Precip3
20;4;2006;284;0;0;0
21;4;2006;310.5;0;0;0
22;4;2006;290;0;5.394909859;2.073475838
23;4;2006;253;0;0;0
24;4;2006;249;0;0;0
25;4;2006;234.5;0;0;0
26;4;2006;219.5;1.128242016;0;0
27;4;2006;211.5;0;0;0
28;4;2006;205;0;0;0
29;4;2006;208.5;0;0;0
30;4;2006;193.5;0;0;0
1;5;2006;190;0;0;0
2;5;2006;175;0;0;0
3;5;2006;172.5;0;0;0
4;5;2006;170.5;0;0.17411226;0
5;5;2006;159.5;0;0;0
6;5;2006;164;0;0;0
7;5;2006;167;0;0;0
8;5;2006;165.5;0;0;0
9;5;2006;162.5;0;0;0
10;5;2006;157;0;0;0
11;5;2006;156.5;0;0.23214969;0
12;5;2006;155;0;0.17411226;0
13;5;2006;152.5;0;0.290187061;0
14;5;2006;137;0;0;0
15;5;2006;137;0;0;0
16;5;2006;137;0;0;0
17;5;2006;137.5;0;0;0
18;5;2006;139;0;1.857197523;0
19;5;2006;137;0;0;0
20;5;2006;136;0;0.290187061;0
21;5;2006;139;0;0;0
22;5;2006;143;2.688076019;0.580374122;4.173298836
23;5;2006;140.5;13.25063324;6.384116173;15.47117996
24;5;2006;137;0;0;0
25;5;2006;144;0;0;0
26;5;2006;143.5;0;0;0
27;5;2006;141;0;0;0
28;5;2006;142;0;0;0
29;5;2006;141;0;0;0
30;5;2006;140.5;0;0;0
31;5;2006;140;0;0;0
1;6;2006;137;0;0;0
2;6;2006;139;1.423098922;0;0
3;6;2006;139;0;0;0
4;6;2006;133.5;0;0;0
5;6;2006;125.5;0;0;0
6;6;2006;124;0;0;0
7;6;2006;130;0;0;0
8;6;2006;130;0;0;0
9;6;2006;129;0;0;0
10;6;2006;125;0;0.171799466;0
11;6;2006;124;0;0;0
12;6;2006;124;0;0;0
13;6;2006;122.5;0;0;0
14;6;2006;124;0;0;0
15;6;2006;123.5;0;0;0
16;6;2006;119;0;0.24051927;0
17;6;2006;121.5;0;0.446678638;0
18;6;2006;123;0;0.446678638;0
19;6;2006;122;0;0;0
20;6;2006;120.5;0;0;0
21;6;2006;122.5;0;0;0
22;6;2006;120;0;0.24051927;0
23;6;2006;120.5;0;0;0
24;6;2006;119;0;0.206159368;0
25;6;2006;120.5;0;0;0
26;6;2006;117.5;0;0;0
27;6;2006;119;0;0;0
28;6;2006;120;0;0;0
29;6;2006;120;0;0;0
30;6;2006;120;0;0;0
1;7;2006;120;0;0;0
2;7;2006;119.5;0;0;0
3;7;2006;117.5;0;0;0
4;7;2006;133;5.058736324;0;1.305358648
5;7;2006;123;0;22.15398026;17.62234116
6;7;2006;121;24.62262344;29.81878662;34.87172699
7;7;2006;120;0;0.235323027;0
8;7;2006;119;0;0.235323027;0
9;7;2006;119;0;0;0
10;7;2006;119;0;0;0
11;7;2006;119;0;0;0
12;7;2006;117;0;0;0
13;7;2006;118;0;0;0
14;7;2006;118;0;0.739586592;0
15;7;2006;117.5;0;0.33617574;0
16;7;2006;117.5;0;0;0
17;7;2006;117;0;0;0
18;7;2006;117;0;0;0
19;7;2006;117;0;0.268940568;0
20;7;2006;117;0;1.176615;0
21;7;2006;117;0;0.941292048;0
22;7;2006;115.5;0;1.075762391;0
23;7;2006;116;0;0;0
24;7;2006;116;0;0;0
25;7;2006;116;0;0;0
26;7;2006;116;0;0;0
27;7;2006;116;0;0.403410912;0
28;7;2006;116;0;0.268940568;0
29;7;2006;116;0;0;0
30;7;2006;112;0;0.268940568;0
31;7;2006;105.5;0;0;0
1;8;2006;100.5;0;0;0
2;8;2006;100;0;0;0
3;8;2006;105.5;0;0.199715897;0
4;8;2006;102.5;0;0.266287863;0
5;8;2006;105.5;0;0.366145819;0
6;8;2006;106;0;0;0
7;8;2006;100;0;0;0
8;8;2006;100;0;0;0
9;8;2006;101.5;0;0.066571966;0
10;8;2006;100;0;0.233001888;0
11;8;2006;100;0;0.366145819;0
12;8;2006;102;0;0.632433653;0
13;8;2006;102.5;0;0;0
14;8;2006;100;0;0;0
15;8;2006;100;0;0.199715897;0
16;8;2006;100;0;0;0
17;8;2006;104.5;0;0;0
18;8;2006;102;0;0.366145819;0
19;8;2006;100;0;0.233001888;0
20;8;2006;100;0;0.066571966;0
21;8;2006;100;0;0;0
22;8;2006;100;0;0;0
23;8;2006;103.5;0;0;0
24;8;2006;101;0;0.366145819;0
25;8;2006;100;0;0.965293527;0
26;8;2006;100;0;0.299573839;0
27;8;2006;100;0.216608942;0.466003776;0
28;8;2006;100;0;0;0
29;8;2006;100;8.967610359;0;2.272573233
30;8;2006;100;4.59210968;11.55023575;3.524807692
31;8;2006;100;3.184151649;0;1.669645548
1;9;2006;100;0;0;0
2;9;2006;100;0;0;1.252234221
3;9;2006;100;0;1.747669101;0
4;9;2006;100;0;0;0
5;9;2006;98;0;0;0
6;9;2006;98;0;0;0
7;9;2006;98;0;0.629973769;0
8;9;2006;98;0;0.345469505;0
9;9;2006;98;0;0.426756442;0
10;9;2006;99.5;0;0;0
11;9;2006;100;2.457720041;4.328529358;2.403753519
12;9;2006;100;5.12550211;6.50295496;7.046901226
13;9;2006;100;0;0;0
14;9;2006;99.5;0;0.386112988;0
15;9;2006;99;0;0.162573874;0
16;9;2006;102;0;0;0
17;9;2006;103;0;0;0
18;9;2006;103;0;0;0
19;9;2006;102;0;0;0
20;9;2006;100.5;0;0;0
21;9;2006;100;0;0.365791202;0.225993931
22;9;2006;98;3.213942051;2.093138695;6.081290722
23;9;2006;98.5;0;1.320912838;1.027245045
24;9;2006;99.5;0;0;0
25;9;2006;99.5;1.449424744;0;0
26;9;2006;99;3.08790493;6.645206928;8.238505363
27;9;2006;102.5;0;0;0
28;9;2006;104.5;0.567166209;20.48431015;12.36803055
29;9;2006;118.5;2.73080039;5.425902843;7.971421242
30;9;2006;116;0;0.406434685;0.390353143
1;10;2006;109.5;54.88908386;18.81792641;22.2912178
2;10;2006;116;0.273080021;22.84163094;0.739616454
3;10;2006;108.5;2.627264023;14.37479401;3.236912251
4;10;2006;108.5;2.054655075;0.853298187;1.442188621
5;10;2006;114;0;0;0
6;10;2006;112.5;3.334604263;1.378404856;3.172814846
7;10;2006;111.5;32.90816879;0.951755702;33.42672729
8;10;2006;113.5;2.223069429;1.411224008;1.121702194
9;10;2006;114;0;29.14341545;2.820279837
10;10;2006;113.5;3.098824263;5.808992386;19.7740078
11;10;2006;130;0;0.295372456;0.256389081
12;10;2006;121;10.61010456;5.185427666;14.77442074
13;10;2006;119;12.29424858;3.413192749;16.08841324
14;10;2006;123.5;1.347314835;4.364948273;1.474237204
15;10;2006;135.5;16.80775452;12.63537788;8.653131485
16;10;2006;176.5;1.212583423;0;0
17;10;2006;132;1.246266127;0;5.64056015
18;10;2006;149;0;2.920905113;6.473824024
19;10;2006;146;0;4.758778572;6.666115761
20;10;2006;143.5;23.34223175;4.890055656;8.653131485
21;10;2006;154;10.13854408;0.590744913;4.358614445
22;10;2006;156;0.875754714;2.231702805;2.884377241
23;10;2006;149.5;11.45217705;1.575319767;11.50545979
24;10;2006;153;11.18271446;26.97735214;24.99793243
25;10;2006;151;2.896726847;0;18.29977036
26;10;2006;172;21.55703926;19.78995514;16.1525116
27;10;2006;214.5;0;14.7358036;0.288437724
28;10;2006;158.5;0.875754714;7.023300648;12.69126034
29;10;2006;138.5;0;0;0
30;10;2006;128.5;0;0;0
31;10;2006;212;1.549412012;0;0
1;11;2006;153.5;19.23291969;10.33803654;14.32573986
2;11;2006;165;1.4146806;0;0.576875448
3;11;2006;128.5;0;0;0
4;11;2006;133.5;1.518789053;1.525679588;0.689166248
5;11;2006;136;1.47411871;0.762839913;1.964123964
6;11;2006;123;0;0.799165487;2.2742486
7;11;2006;135;17.86810493;2.615450859;0.895916104
8;11;2006;182;35.20016479;15.0025177;27.60110855
9;11;2006;258.5;1.116756558;2.070565224;3.239081383
10;11;2006;207;0.848734975;8.50021553;0
11;11;2006;232;26.31078529;15.83800793;17.57374001
12;11;2006;273.5;4.020323277;3.015033722;8.580120087
13;11;2006;182;0;0;0
14;11;2006;155.5;0;0;0
15;11;2006;150;0;0;0
16;11;2006;147;0;0;0
17;11;2006;143.5;0;0;0
18;11;2006;142.5;0;0;0
19;11;2006;141;0;0;0
20;11;2006;148;0;0;0
21;11;2006;140;7.504603386;0;0
22;11;2006;139;0;0;0
23;11;2006;140;0;0;0
24;11;2006;140.5;1.92082119;19.14364815;1.206040978
25;11;2006;140.5;0;0;1.033749342
26;11;2006;150;0;10.75240898;2.377623558
27;11;2006;135.5;0;0;1.65399909
28;11;2006;153.5;7.817295551;16.05596161;20.64052773
29;11;2006;175;3.350269794;4.141130447;5.857913017
30;11;2006;226;1.69746995;1.053445458;0
1;12;2006;202.5;7.370593548;22.23133278;3.514748096
2;12;2006;191.5;11.2122364;18.38080788;64.64379883
3;12;2006;190;27.77949524;17.31929588;31.5130825
4;12;2006;204.5;8.684010506;28.52253723;17.1889534
5;12;2006;244.5;7.656869888;5.94457674;10.53846645
6;12;2006;272;16.48094368;12.86086273;10.2315197
7;12;2006;258.5;14.00646782;30.29447937;21.4350338
8;12;2006;242;16.01406288;24.40706062;9.361841202
9;12;2006;286;4.808887482;23.03523636;8.7479496
10;12;2006;389;13.21276855;18.23384666;3.120613575
11;12;2006;411.5;17.41470909;4.515592575;6.599330425
12;12;2006;264;11.67205715;0.971709728;2.199776888
13;12;2006;253.5;0;0;3.018298388
14;12;2006;304;0;1.714781642;0
15;12;2006;287.5;20.02924919;2.97228837;28.9040451
16;12;2006;360.5;10.97173309;1.486144185;9.412998199
17;12;2006;290.5;11.95218658;2.172056913;0.920836806
18;12;2006;256;0;3.943998098;3.836819887
19;12;2006;254.5;0;0;0
20;12;2006;267.5;33.84896469;12.91802311;8.952579498
21;12;2006;259.5;2.147658348;1.886259913;4.29723835
22;12;2006;241;0;0;0
23;12;2006;241;2.100970268;0;4.911129951
24;12;2006;244;3.688369989;0;0
25;12;2006;212.5;7.470116615;4.515591621;12.1243515
26;12;2006;205;0;0;0
27;12;2006;288.5;0;0;0
28;12;2006;303;8.403881073;13.032341;9.208367348
29;12;2006;263;8.403880119;6.116054535;7.008591652
30;12;2006;283;0;0;0.409260809
31;12;2006;301;5.509210587;6.573330402;32.58739471
1;1;2007;269;2.754605293;1.600463033;0.818521619
2;1;2007;257.5;0;0.971709728;0
3;1;2007;255.5;4.416636467;7.755553246;0
4;1;2007;242;1.565898418;10.57181549;13.64311028
5;1;2007;236;0;0;0
6;1;2007;238.5;0;0;3.050121546
7;1;2007;218;20.11577225;17.59080696;10.51055241
8;1;2007;275.5;8.953726768;7.668898582;10.09837532
9;1;2007;287;6.102989197;0;2.143328428
10;1;2007;242;0;0.86654222;0
11;1;2007;236.5;4.256031036;11.04841423;6.429985523
12;1;2007;262;0;0;0
13;1;2007;179;1.846956968;2.339663982;0.494614273
14;1;2007;169.5;18.34911728;0;10.13959312
15;1;2007;214.5;0;0;1.813585639
16;1;2007;186;29.75206947;10.61514187;43.52605438
17;1;2007;238.5;4.055274963;3.856112957;4.533964157
18;1;2007;239;0;7.148973942;7.213125229
19;1;2007;226.5;3.734065533;1.299813271;2.679160595
20;1;2007;219;2.449225903;0;4.987360001
21;1;2007;210.5;0;0;0
22;1;2007;213;2.489377022;7.495590687;11.45856476
23;1;2007;203.5;12.68779182;1.516448975;2.308199883
24;1;2007;202.5;4.61739254;29.28912735;8.326006889
25;1;2007;217;0;0;2.514289379
26;1;2007;173.5;52.59812927;22.22681046;26.91526031
27;1;2007;182.5;32.72326279;31.28217506;23.70026779
28;1;2007;173;4.858300209;5.979141235;4.492746353
29;1;2007;163;2.690133095;0;2.514289379
30;1;2007;247;14.13323784;12.00161076;10.71664238
31;1;2007;314.5;13.08930397;26.51619339;21.30963135
1;2;2007;223;7.468131065;28.16262436;11.12882137
2;2;2007;236.5;0;0;0
3;2;2007;400.5;6.951775074;58.38871765;32.17829895
4;2;2007;420.5;66.04186249;18.60887718;53.73722839
5;2;2007;577;32.75582123;10.33826447;24.33384132
6;2;2007;487.5;7.953301907;77.17739105;37.67475891
7;2;2007;364.5;91.37459564;70.07545471;68.41223907
8;2;2007;321.5;0;3.416122198;0
9;2;2007;331.5;3.652627468;22.65428543;17.28983307
10;2;2007;314.5;0;0;13.66110229
11;2;2007;275.5;22.56381226;5.753468513;29.56348038
12;2;2007;306;0.294566721;7.281734467;14.1947403
13;2;2007;301;2.827840567;0.449489713;11.04628181
14;2;2007;380;16.90813065;3.416122198;19.74456406
15;2;2007;314;15.37638474;17.21545792;14.0346489
16;2;2007;374;6.951775074;24.63203812;3.788821697
17;2;2007;324.5;0;3.865612268;0.907182634
18;2;2007;321.5;1.944140434;4.584795952;5.816641331
19;2;2007;361;0;0;1.97445631
20;2;2007;345.5;3.181320667;0.898979425;0
21;2;2007;290;4.241760731;11.95642757;7.257461071
22;2;2007;275;0;0;0.747091591
23;2;2007;275.5;0;3.640866995;0
24;2;2007;306;13.90355015;16.85586739;17.98356247
25;2;2007;290;7.658734322;1.528265238;9.445373535
26;2;2007;261.5;0;0;0
27;2;2007;254;0;0;0
28;2;2007;327.5;0;0;0
1;3;2007;339;18.08639908;4.719642639;25.50784302
2;3;2007;314.5;64.51011658;42.43183517;20.43829155
3;3;2007;287;1.16040206;1.849419236;0
4;3;2007;250;23.87112999;10.24760056;14.79223442
5;3;2007;221.5;1.712974787;3.395654678;8.509057045
6;3;2007;149;0;0;0
7;3;2007;149;0;0;2.873919964
8;3;2007;140.5;0;0;0
9;3;2007;151;8.371472359;0;0
10;3;2007;148;12.29473686;5.608893871;0
11;3;2007;147.5;0;0;0
12;3;2007;159.5;0;5.972713947;0
13;3;2007;175;3.6746068;0;12.22824669
14;3;2007;157;2.624719143;12.46083927;5.268853188
15;3;2007;160.5;3.011519909;0;0.817094922
16;3;2007;172;8.288586617;0.030318344;5.606961727
17;3;2007;208.5;2.928633928;1.970692396;11.41115284
18;3;2007;276;1.298545241;0.727640271;3.381082058
19;3;2007;407;10.22258949;30.2577095;17.29987144
20;3;2007;373.5;18.7598362;19.16119385;22.34331894
21;3;2007;294;30.77828407;17.67559433;18.34237289
22;3;2007;380;4.613980293;12.27892971;4.226352692
23;3;2007;286.5;30.80591393;24.10308456;34.99420166
24;3;2007;261.5;2.845748186;3.122789383;1.662365437
25;3;2007;264.5;0;0;1.324257255
26;3;2007;262;1.574831486;15.28044605;3.831893444
27;3;2007;251;4.724494457;8.489136696;0
28;3;2007;244;0;0;0
29;3;2007;242;0;1.152097106;0
30;3;2007;235;0;0;0
31;3;2007;230;0;0;0
1;4;2007;208.5;0;0;0
2;4;2007;181.5;0;0;0
3;4;2007;174.5;2.176651478;0;0
4;4;2007;173;0;0;0
5;4;2007;180.5;0;0;0
6;4;2007;214.5;0;0.138926953;3.951560974
7;4;2007;180.5;13.34739113;6.761112213;22.56870842
8;4;2007;160.5;0;2.269140482;0
9;4;2007;204.5;0;0;0
10;4;2007;199.5;2.012375832;10.18797684;11.16214085
11;4;2007;176.5;22.34147835;4.769825935;8.758613586
12;4;2007;213;0;2.03759551;0
13;4;2007;175;12.97776985;5.64969635;13.48419189
14;4;2007;171;3.901545048;0;0.89623028
15;4;2007;165.5;0;0;0
16;4;2007;161.5;0;0;0
17;4;2007;159;0;0;0
18;4;2007;148;0;0;0
19;4;2007;147.5;0;0;0
20;4;2007;145.5;2.21772027;6.94634819;8.473449707
21;4;2007;147.5;0;0;0
22;4;2007;153;0;0;0
23;4;2007;145.5;0;4.49197197;2.077624798
24;4;2007;148.5;2.587340593;0;0
25;4;2007;126;0;0;0
26;4;2007;131;0;0;0
27;4;2007;141;1.848100305;0;0
28;4;2007;207;7.844159126;0;1.710985065
29;4;2007;249.5;21.47903252;50.70834351;16.90616226
30;4;2007;154;0;0;0
1;5;2007;142.5;0;0;0
2;5;2007;137;0;0;2.118362427
3;5;2007;127.5;0;0;0
4;5;2007;123;0;0;0
5;5;2007;118.5;0;10.00516605;0
6;5;2007;116;0;10.00516605;0
7;5;2007;114.5;0;0;0
8;5;2007;113;0;0;0
9;5;2007;109.5;0;0;0
10;5;2007;110.5;0;0;0
11;5;2007;111;0;0;0
12;5;2007;110;0;0;0
13;5;2007;110;0;0;0
14;5;2007;110;0;0;0
15;5;2007;112;0;0;0
16;5;2007;110;0;0;0
17;5;2007;109;0;0;0
18;5;2007;109;0;0;0
19;5;2007;108;0;0;0
20;5;2007;107;0;0;2.610000134
21;5;2007;108;0;0;0
22;5;2007;106;0;0;0
23;5;2007;107;0;0;0
24;5;2007;106;0;0;0
25;5;2007;105;0;0;0
26;5;2007;104.5;11.15999985;0;0
27;5;2007;105.5;0;0;0
28;5;2007;108;0;0;0
29;5;2007;105;0;0;0
30;5;2007;104;0;0;0
31;5;2007;104;0;0;0
1;6;2007;104;0;0;0
2;6;2007;104;0;0;0
3;6;2007;104;0;0;0
4;6;2007;104;0;0;0
5;6;2007;104;0;0;0
6;6;2007;103.5;0;0;0
7;6;2007;103;0;0;0
8;6;2007;102;0;0;0
9;6;2007;102;0;0;0
10;6;2007;102;0;0;0
11;6;2007;103;0;0.350347906;0
12;6;2007;102;0;0.418708473;0
13;6;2007;101.5;0;13.80028915;0
14;6;2007;101;0;0;0
15;6;2007;102;0;0;0
16;6;2007;102;0;0;0
17;6;2007;102;0;0;0
18;6;2007;100.5;0;0;0
19;6;2007;100;0;0.957047939;0
20;6;2007;100.5;0;0;0
21;6;2007;100;0;0;0
22;6;2007;100;0;0.957047939;0
23;6;2007;100;0;0.96559298;0
24;6;2007;100;0.089999996;0.957047939;0
25;6;2007;100;0;0.410163403;0
26;6;2007;100;0;0;0
27;6;2007;100;0;0;0
28;6;2007;100;0;0;0
29;6;2007;100;0;0;0
30;6;2007;100;0;0.957047939;0
1;7;2007;99.5;0;0;0
2;7;2007;97;0;1.435571909;0
3;7;2007;99.5;0;1.491996765;0
4;7;2007;99;0;1.193597436;0
5;7;2007;98;0;0;0
6;7;2007;98.5;0;0;0
7;7;2007;98;0;0.954877973;0
8;7;2007;99;0;0;0
9;7;2007;98;0;0.626638651;0
10;7;2007;96;0;0.566958785;0
11;7;2007;96;0;0.626638651;0
12;7;2007;96;0;0;0
13;7;2007;96.5;0;0;0
14;7;2007;96;0;0;0
15;7;2007;96;0;0;0
16;7;2007;96.5;0;0.298399359;0
17;7;2007;96;0;0.507278919;0
18;7;2007;98;0;0;0
19;7;2007;97.5;0;0;0
20;7;2007;97;16.85405159;0.268559426;0.069438204
21;7;2007;98;0;0;0
22;7;2007;97;0;0;0
23;7;2007;96.5;0;0;1.215168476
24;7;2007;97;0;0;0
25;7;2007;100;10.16738987;2.954153538;7.91595459
26;7;2007;98;11.69402504;10.35445786;19.61629105
27;7;2007;96;7.511044502;17.39668274;10.72820187
28;7;2007;96;0;0;0
29;7;2007;96;0;0;0
30;7;2007;96;0;0;0
31;7;2007;93;0;0;0
1;8;2007;96;0;0;0
2;8;2007;97.5;0;0;0
3;8;2007;96;0;0.024;0
4;8;2007;96;0;0.030000001;0
5;8;2007;96;0;0.294;0
6;8;2007;97.5;0;0.162;0
7;8;2007;97.5;0;0;0
8;8;2007;96.5;0;0;0
9;8;2007;97;0;0;0
10;8;2007;97;0;0.024;0
11;8;2007;96;0;0.125999987;0
12;8;2007;95;0;0.024;0
13;8;2007;95;0;0.042000003;0
14;8;2007;96;0;0.143999994;0
15;8;2007;96;0;0.077999994;0
16;8;2007;96;0;0;0
17;8;2007;96;0;0.066;0
18;8;2007;93;0;0.053999998;0
19;8;2007;96;0;0.192000002;0
20;8;2007;96;0;0.048;0
21;8;2007;95.5;0;0.179999992;0
22;8;2007;95.5;0;0.024;0
23;8;2007;95;0;0.024;0
24;8;2007;91.5;0;0.312000006;0
25;8;2007;93.5;0;0.054000005;0
26;8;2007;99;0;0.035999998;0
27;8;2007;96;0;0.101999998;0
28;8;2007;95.5;0;0.006;0
29;8;2007;95.5;0;0;0.863999963
30;8;2007;95.5;0;0;0
31;8;2007;96;0;0;0
1;9;2007;96;0;0;0
2;9;2007;96;0;0;0
3;9;2007;96.5;0;0.053999998;0
4;9;2007;96;0;0.042000003;0
5;9;2007;96;0;0.078000002;0
6;9;2007;96;0;0.035999998;0
7;9;2007;91.5;0;0;0
8;9;2007;90;0;0;0
9;9;2007;90;0;0.078000002;0
10;9;2007;90.5;0;0;0.102000006
11;9;2007;92.5;0;0.017999999;0
12;9;2007;90;0;0.012;0
13;9;2007;90;0;0;0
14;9;2007;90;0;0.035999998;0
15;9;2007;90;0;0;0
16;9;2007;89.5;0;0.017999999;0
17;9;2007;89.5;0;0;0
18;9;2007;89.5;0;0.066;0.473999977
19;9;2007;89.5;0;0;0.473999977
20;9;2007;89;0;0;0
21;9;2007;89;0;0.041999999;0
22;9;2007;92;1.811999798;1.536000013;2.357999802
23;9;2007;94.5;0;0;0
24;9;2007;92;0;0;0
25;9;2007;90.5;0;0;0
26;9;2007;84.5;0;0.173999995;0.689999998
27;9;2007;90;0;0;0
28;9;2007;90;0;0.035999998;0
29;9;2007;89;0;0;0
30;9;2007;89;0;0;0
1;10;2007;89;0;0;0
2;10;2007;84.5;0;0.012;0
3;10;2007;84.5;0;0;0
4;10;2007;89;0;0;0
5;10;2007;89;1.005770326;0;0.929428518
6;10;2007;89;0;0;0
7;10;2007;90;0;0;0
8;10;2007;89;0;0;0
9;10;2007;89;10.66726112;5.902482986;7.405445576
10;10;2007;90;0;0;0
11;10;2007;89;0;0.47857967;0
12;10;2007;89;4.175470829;2.456708908;1.229244113
13;10;2007;93;0.030477891;0;2.308580399
14;10;2007;105.5;2.102974653;8.614434242;4.227400303
15;10;2007;96;3.535435438;0.28714779;6.266147137
16;10;2007;98;6.705135822;1.531454921;6.29612875
17;10;2007;92;6.796569824;15.09121323;12.86209106
18;10;2007;97;0;0;0
19;10;2007;102;0;0;0.779520631
20;10;2007;93.5;56.59743881;49.03846741;30.07151031
21;10;2007;114;0;0;0
22;10;2007;98;17.82956696;17.10124588;57.20482254
23;10;2007;92.5;8.838588715;4.466743946;5.546588898
24;10;2007;94.5;1.249593496;0;0
25;10;2007;116.5;0.365734696;0;0
26;10;2007;110.5;8.533809662;9.443972588;14.12131691
27;10;2007;97.5;14.2026968;15.0593071;6.715869904
28;10;2007;92.5;0;0.031905312;0.809502244
29;10;2007;93;0.091433674;0;2.458488226
30;10;2007;94.5;7.223259926;5.200565815;5.186810493
31;10;2007;93;0;0;0
1;11;2007;96.5;2.621098518;0.47857967;5.306736946
2;11;2007;96;0;0;0.239852518
3;11;2007;94;0;0.115020037;2.945826292
4;11;2007;93.5;0;1.686960697;0
5;11;2007;101.5;0.581406951;0;0
6;11;2007;104;11.6696682;0;22.0377636
7;11;2007;179.5;29.31952286;5.751001835;7.01032114
8;11;2007;155.5;1.370459199;0;10.36632538
9;11;2007;130;19.76783943;37.8415947;41.98734665
10;11;2007;111;1.82727921;1.72530055;2.64751482
11;11;2007;124;0;0;1.640713453
12;11;2007;178;15.44881439;31.43881035;21.18011856
13;11;2007;191.5;32.06044006;0;0
14;11;2007;189;25.49884987;41.13883209;38.03472137
15;11;2007;132;0;0;0
16;11;2007;141;10.29920959;3.182220936;15.2884655
17;11;2007;155;0.62293601;4.447441101;13.16299629
18;11;2007;144.5;14.78434944;6.287762642;25.13274765
19;11;2007;112;4.983488083;18.17316628;2.722092628
20;11;2007;126;6.270889282;1.53360033;1.379690886
21;11;2007;127;0;11.65536404;0.596623063
22;11;2007;116;3.613029242;0;0.3728894
23;11;2007;122.5;0;2.530440807;0
24;11;2007;141;10.92214489;18.74826622;6.301830769
25;11;2007;178.5;3.363854885;25.84116936;25.61750221
26;11;2007;249;21.05524063;54.44281387;35.8719635
27;11;2007;390;21.92734909;10.65852356;27.70568466
28;11;2007;261;73.46492767;44.47441483;31.0243988
29;11;2007;207.5;0;0;0
30;11;2007;174.5;0;0;3.542449474
1;12;2007;225;27.36765671;20.12850952;31.39728737
2;12;2007;166;5.980186462;4.562461853;32.70240021
3;12;2007;187.5;0;1.334254503;0
4;12;2007;212;3.583954573;4.28664732;4.676947594
5;12;2007;238;5.2856884;2.12912941;0
6;12;2007;229.5;23.28281212;13.25737953;31.54647446
7;12;2007;189.5;1.211840868;0;2.063359261
8;12;2007;197;5.749797821;7.04032135;4.585242748
9;12;2007;267.5;1.52124691;0;7.130052567
10;12;2007;309;26.78941536;27.90578842;29.528965
11;12;2007;267.5;9.514238358;1.987187505;26.70903969
12;12;2007;208.5;6.136555672;0;6.396413803
13;12;2007;209.5;12.7630043;10.27659798;15.52104759
14;12;2007;189.5;0;0.539379478;1.490203977
15;12;2007;215;27.61449814;2.924004555;1.742392302
16;12;2007;220.5;9.282184601;3.97437501;5.571070194
17;12;2007;216.5;2.39789772;8.005526543;40.80866241
18;12;2007;162.5;6.549096584;7.324204922;18.5702343
19;12;2007;270.5;0;9.822383881;6.373487473
20;12;2007;278.5;0;7.948750496;2.682367086
21;12;2007;253;8.044559479;7.06870985;4.516464233
22;12;2007;298;43.3168602;26.42959404;59.40182114
23;12;2007;297;1.469679117;0;0
24;12;2007;269.5;1.675949812;8.913954735;8.230511665
25;12;2007;255;0.72194773;0.936816812;1.329720497
26;12;2007;262;0;0;3.759899139
27;12;2007;247;8.09612751;1.078758955;2.063359261
28;12;2007;241;5.724013329;10.07787895;3.943309069
29;12;2007;247;3.119844913;6.728049278;5.250102997
30;12;2007;274;5.414607048;5.989950657;8.253437042
31;12;2007;220;8.97277832;8.147468567;5.479365826
1;1;2008;203.5;1.108705282;0.567767799;0
2;1;2008;258.5;5.466175556;2.696897268;3.805751324
3;1;2008;250.5;4.83784914;2.327781677;4.414443493
4;1;2008;263.5;12.90092945;4.90950346;4.234262466
5;1;2008;245;0.875420272;0;19.09922409
6;1;2008;244.5;0;0;2.387403011
7;1;2008;241;5.11429739;23.53175735;37.83808899
8;1;2008;218;0;1.354345798;0
9;1;2008;230;0;0.634849548;2.162176371
10;1;2008;271;6.358314991;0;14.18928242
11;1;2008;248.5;5.851493359;4.697886944;3.648673058
12;1;2008;251;24.696064;9.861330032;7.027073383
13;1;2008;289;1.105793953;26.7060051;40.36062622
14;1;2008;263.5;59.48250198;54.89332581;39.18944931
15;1;2008;223.5;1.290092945;3.639804125;8.783842087
16;1;2008;180;9.445323944;13.12022495;3.963990211
17;1;2008;243.5;12.6244812;12.18911171;6.486529827
18;1;2008;204;0;6.094555855;6.756801605
19;1;2008;183;0;2.920308113;0
20;1;2008;283;0;0;0
21;1;2008;248;23.08344841;12.06214237;7.657708168
22;1;2008;305;15.98793793;34.15490723;12.65774155
23;1;2008;329.5;19.48962021;17.01396942;10.18024826
24;1;2008;354;38.61064148;15.95588684;21.89203644
25;1;2008;231;28.01344681;15.74426937;39.8200798
26;1;2008;421.5;2.165513277;0.71949625;0
27;1;2008;340;33.86494064;29.07610893;20.99112892
28;1;2008;437;30.73185921;30.09186935;26.66684341
29;1;2008;456;28.65849304;20.31518555;26.98215866
30;1;2008;420.5;4.607475281;13.71275043;32.6128273
31;1;2008;430;17.2780304;31.57318497;20.81094742
1;2;2008;443;11.33438873;9.565067291;6.936982632
2;2;2008;430;6.127941132;37.752388;3.153173923
3;2;2008;436;1.948944688;2.364132404;2.346100807
4;2;2008;414.5;0;19.28634453;0
5;2;2008;390;5.515881062;7.175349236;11.21436119
6;2;2008;464;0.735450804;2.695940495;2.017646551
7;2;2008;470.5;0.91931355;25.38331604;14.96812248
8;2;2008;551.5;0;0;0
9;2;2008;548.5;7.097100735;4.106124878;1.54842639
10;2;2008;525.5;1.434129;4.1890769;0
11;2;2008;413;42.10456085;9.912766457;39.5552597
12;2;2008;402;1.139948845;0.66361618;3.096852779
